"region","scenario","fuel","year","Primary_Energy"
"Global","Reference_CI_IPSL","biomass","2070",97.2170018937143
"Global","Reference_CI_IPSL","biomass","2075",102.959734678778
"Global","Reference_CI_IPSL","biomass","2080",108.956832845581
"Global","Reference_CI_IPSL","biomass","2085",114.426990655639
"Global","Reference_CI_IPSL","biomass","2090",119.385136486953
"Global","Reference_CI_IPSL","biomass","2095",123.975288896522
"Global","Reference_CI_IPSL","biomass","2100",128.975457298723
"Global","Reference_CI_IPSL","biomass_traditional","1990",23.9936752976
"Global","Reference_CI_IPSL","biomass_traditional","2005",26.2801998491
"Global","Reference_CI_IPSL","biomass_traditional","2010",25.9922139413
"Global","Reference_CI_IPSL","biomass_traditional","2015",25.1104042297
"Global","Reference_CI_IPSL","biomass_traditional","2020",24.9522059845
"Global","Reference_CI_IPSL","biomass_traditional","2025",24.0605802766
"Global","Reference_CI_IPSL","biomass_traditional","2030",22.9304472776
"Global","Reference_CI_IPSL","biomass_traditional","2035",22.3203123204
"Global","Reference_CI_IPSL","biomass_traditional","2040",21.7152320535
"Global","Reference_CI_IPSL","biomass_traditional","2045",20.9133497331
"Global","Reference_CI_IPSL","biomass_traditional","2050",19.8557674748
"Global","Reference_CI_IPSL","biomass_traditional","2055",18.6197549916
"Global","Reference_CI_IPSL","biomass_traditional","2060",17.2371945143
"Global","Reference_CI_IPSL","biomass_traditional","2065",15.8529463501
"Global","Reference_CI_IPSL","biomass_traditional","2070",14.5640663918
"Global","Reference_CI_IPSL","biomass_traditional","2075",13.3317072893
"Global","Reference_CI_IPSL","biomass_traditional","2080",12.1838014934
"Global","Reference_CI_IPSL","biomass_traditional","2085",11.1122497212
"Global","Reference_CI_IPSL","biomass_traditional","2090",10.0459219265
"Global","Reference_CI_IPSL","biomass_traditional","2095",8.6604383367
"Global","Reference_CI_IPSL","biomass_traditional","2100",7.6243008498
"Global","Reference_CI_IPSL","coal","1990",145.9814063913
"Global","Reference_CI_IPSL","coal","2005",198.1817691372
"Global","Reference_CI_IPSL","coal","2010",215.7640978901
"Global","Reference_CI_IPSL","coal","2015",225.250001034639
"Global","Reference_CI_IPSL","coal","2020",220.688751089
"Global","Reference_CI_IPSL","coal","2025",236.586372464
"Global","Reference_CI_IPSL","coal","2030",243.781588404
"Global","Reference_CI_IPSL","coal","2035",238.259223623
"Global","Reference_CI_IPSL","coal","2040",229.870161546
"Global","Reference_CI_IPSL","coal","2045",217.45182618
"Global","Reference_CI_IPSL","coal","2050",204.70772637
"Global","Reference_CI_IPSL","coal","2055",193.114563926
"Global","Reference_CI_IPSL","coal","2060",183.272222081
"Global","Reference_CI_IPSL","coal","2065",176.890283
"Global","Reference_CI_IPSL","coal","2070",171.71046872
"Global","Reference_CI_IPSL","coal","2075",166.29124504
"Global","Reference_CI_IPSL","coal","2080",161.695728606
"Global","Reference_CI_IPSL","coal","2085",156.511900235
"Global","Reference_CI_IPSL","coal","2090",151.410613537
"Global","Reference_CI_IPSL","coal","2095",147.230182398
"Global","Reference_CI_IPSL","coal","2100",144.049615889
"Global","Reference_CI_IPSL","geothermal","1990",0.363424119453256
"Global","Reference_CI_IPSL","geothermal","2005",0.543256989338735
"Global","Reference_CI_IPSL","geothermal","2010",0.617438037308211
"Global","Reference_CI_IPSL","geothermal","2015",0.740054365143962
"Global","Reference_CI_IPSL","geothermal","2020",2.54924973140372
"Global","Reference_CI_IPSL","geothermal","2025",3.9326025280681
"Global","Reference_CI_IPSL","geothermal","2030",4.81620919407131
"Global","Reference_CI_IPSL","geothermal","2035",5.59444807619229
"Global","Reference_CI_IPSL","geothermal","2040",6.13102980504991
"Global","Reference_CI_IPSL","geothermal","2045",6.30537347460296
"Global","Reference_CI_IPSL","geothermal","2050",6.28770522117294
"Global","Reference_CI_IPSL","geothermal","2055",6.38670962001597
"Global","Reference_CI_IPSL","geothermal","2060",6.46441305178077
"Global","Reference_CI_IPSL","geothermal","2065",6.47474521937598
"Global","Reference_CI_IPSL","geothermal","2070",6.50565130098267
"Global","Reference_CI_IPSL","geothermal","2075",6.51402127029632
"Global","Reference_CI_IPSL","geothermal","2080",6.50189381904159
"Global","Reference_CI_IPSL","geothermal","2085",6.45445223532441
"Global","Reference_CI_IPSL","geothermal","2090",6.43050222235132
"Global","Reference_CI_IPSL","geothermal","2095",6.40768391602934
"Global","Reference_CI_IPSL","geothermal","2100",6.42052942317289
"Global","Reference_CI_IPSL","hydro","1990",25.0559099313314
"Global","Reference_CI_IPSL","hydro","2005",30.2730964017939
"Global","Reference_CI_IPSL","hydro","2010",33.5833568284589
"Global","Reference_CI_IPSL","hydro","2015",38.4174008569769
"Global","Reference_CI_IPSL","hydro","2020",32.88463318595
"Global","Reference_CI_IPSL","hydro","2025",33.159994428287
"Global","Reference_CI_IPSL","hydro","2030",33.4943114928679
"Global","Reference_CI_IPSL","hydro","2035",33.6580314442299
"Global","Reference_CI_IPSL","hydro","2040",34.5398343280933
"Global","Reference_CI_IPSL","hydro","2045",34.9011895078254
"Global","Reference_CI_IPSL","hydro","2050",35.411751172219
"Global","Reference_CI_IPSL","hydro","2055",36.0643741843283
"Global","Reference_CI_IPSL","hydro","2060",36.8485106801198
"Global","Reference_CI_IPSL","hydro","2065",37.8196552215126
"Global","Reference_CI_IPSL","hydro","2070",38.8603418455294
"Global","Reference_CI_IPSL","hydro","2075",39.938566309633
"Global","Reference_CI_IPSL","hydro","2080",40.9287866807944
"Global","Reference_CI_IPSL","hydro","2085",41.8920314604393
"Global","Reference_CI_IPSL","hydro","2090",43.0686629796302
"Global","Reference_CI_IPSL","hydro","2095",44.3477286184803
"Global","Reference_CI_IPSL","hydro","2100",38.8340018997813
"Global","Reference_CI_IPSL","natural gas","1990",70.151834829
"Global","Reference_CI_IPSL","natural gas","2005",98.70275348
"Global","Reference_CI_IPSL","natural gas","2010",115.0466107
"Global","Reference_CI_IPSL","natural gas","2015",123.37465756061
"Global","Reference_CI_IPSL","natural gas","2020",118.69797319
"Global","Reference_CI_IPSL","natural gas","2025",125.8339538
"Global","Reference_CI_IPSL","natural gas","2030",138.31492455
"Global","Reference_CI_IPSL","natural gas","2035",146.6190705
"Global","Reference_CI_IPSL","natural gas","2040",156.0872097
"Global","Reference_CI_IPSL","natural gas","2045",170.6979999
"Global","Reference_CI_IPSL","natural gas","2050",184.2102849
"Global","Reference_CI_IPSL","natural gas","2055",195.1372059
"Global","Reference_CI_IPSL","natural gas","2060",203.838051
"Global","Reference_CI_IPSL","natural gas","2065",209.6520995
"Global","Reference_CI_IPSL","natural gas","2070",214.4969726
"Global","Reference_CI_IPSL","natural gas","2075",222.2483179
"Global","Reference_CI_IPSL","natural gas","2080",231.7959119
"Global","Reference_CI_IPSL","natural gas","2085",241.0590346
"Global","Reference_CI_IPSL","natural gas","2090",249.2976889
"Global","Reference_CI_IPSL","natural gas","2095",255.578358
"Global","Reference_CI_IPSL","natural gas","2100",262.1249576
"Global","Reference_CI_IPSL","nuclear","1990",20.6846131347335
"Global","Reference_CI_IPSL","nuclear","2005",26.263549669626
"Global","Reference_CI_IPSL","nuclear","2010",25.3105199594021
"Global","Reference_CI_IPSL","nuclear","2015",23.788029539416
"Global","Reference_CI_IPSL","nuclear","2020",30.5800970187483
"Global","Reference_CI_IPSL","nuclear","2025",35.9533434523591
"Global","Reference_CI_IPSL","nuclear","2030",39.0422178356004
"Global","Reference_CI_IPSL","nuclear","2035",42.0547837501756
"Global","Reference_CI_IPSL","nuclear","2040",44.8783513897055
"Global","Reference_CI_IPSL","nuclear","2045",48.9518521107567
"Global","Reference_CI_IPSL","nuclear","2050",53.6348570648586
"Global","Reference_CI_IPSL","nuclear","2055",58.2947765312196
"Global","Reference_CI_IPSL","nuclear","2060",62.9524721626227
"Global","Reference_CI_IPSL","nuclear","2065",68.8190628114575
"Global","Reference_CI_IPSL","nuclear","2070",74.6761563514661
"Global","Reference_CI_IPSL","nuclear","2075",79.6473367683556
"Global","Reference_CI_IPSL","nuclear","2080",78.3093309935996
"Global","Reference_CI_IPSL","nuclear","2085",78.199092623797
"Global","Reference_CI_IPSL","nuclear","2090",79.3210872806704
"Global","Reference_CI_IPSL","nuclear","2095",79.6396200951602
"Global","Reference_CI_IPSL","nuclear","2100",80.1156877636987
"Global","Reference_CI_IPSL","oil","1990",82.39052244
"Global","Reference_CI_IPSL","oil","2005",97.45452616
"Global","Reference_CI_IPSL","oil","2010",111.378378776
"Global","Reference_CI_IPSL","oil","2015",122.11330633618
"Global","Reference_CI_IPSL","oil","2020",121.784564213
"Global","Reference_CI_IPSL","oil","2025",128.958529807
"Global","Reference_CI_IPSL","oil","2030",134.07078305
"Global","Reference_CI_IPSL","oil","2035",135.803773891
"Global","Reference_CI_IPSL","oil","2040",137.890009496
"Global","Reference_CI_IPSL","oil","2045",140.097287628
"Global","Reference_CI_IPSL","oil","2050",141.54134523
"Global","Reference_CI_IPSL","oil","2055",143.71966403
"Global","Reference_CI_IPSL","oil","2060",146.69420785
"Global","Reference_CI_IPSL","oil","2065",148.38499391
"Global","Reference_CI_IPSL","oil","2070",148.86073285
"Global","Reference_CI_IPSL","oil","2075",148.11498475
"Global","Reference_CI_IPSL","oil","2080",145.94460228
"Global","Reference_CI_IPSL","oil","2085",142.69065841
"Global","Reference_CI_IPSL","oil","2090",140.437188151
"Global","Reference_CI_IPSL","oil","2095",138.577522699
"Global","Reference_CI_IPSL","oil","2100",136.878581945
"Global","Reference_CI_IPSL","solar","1990",0.00727615699291909
"Global","Reference_CI_IPSL","solar","2005",0.0403001367537014
"Global","Reference_CI_IPSL","solar","2010",0.294006917070396
"Global","Reference_CI_IPSL","solar","2015",2.3496176404682
"Global","Reference_CI_IPSL","solar","2020",8.73620603708202
"Global","Reference_CI_IPSL","solar","2025",23.3215355261225
"Global","Reference_CI_IPSL","solar","2030",40.3657709939789
"Global","Reference_CI_IPSL","solar","2035",58.6824608580389
"Global","Reference_CI_IPSL","solar","2040",74.7733945540044
"Global","Reference_CI_IPSL","solar","2045",89.4792412433413
"Global","Reference_CI_IPSL","solar","2050",102.621159017768
"Global","Reference_CI_IPSL","solar","2055",114.729332201105
"Global","Reference_CI_IPSL","solar","2060",126.491394558688
"Global","Reference_CI_IPSL","solar","2065",138.30889353093
"Global","Reference_CI_IPSL","solar","2070",150.314593587374
"Global","Reference_CI_IPSL","solar","2075",161.144474626233
"Global","Reference_CI_IPSL","solar","2080",171.186769353961
"Global","Reference_CI_IPSL","solar","2085",179.277969776991
"Global","Reference_CI_IPSL","solar","2090",186.754388630653
"Global","Reference_CI_IPSL","solar","2095",193.363875483537
"Global","Reference_CI_IPSL","solar","2100",200.86694123203
"Global","Reference_CI_IPSL","wind","1990",0.0379034974823607
"Global","Reference_CI_IPSL","wind","2005",0.949489339778468
"Global","Reference_CI_IPSL","wind","2010",3.12291024827685
"Global","Reference_CI_IPSL","wind","2015",7.68028316162775
"Global","Reference_CI_IPSL","wind","2020",18.5183011137332
"Global","Reference_CI_IPSL","wind","2025",29.2882590332411
"Global","Reference_CI_IPSL","wind","2030",39.6946695862471
"Global","Reference_CI_IPSL","wind","2035",52.7900853608113
"Global","Reference_CI_IPSL","wind","2040",67.0187598654054
"Global","Reference_CI_IPSL","wind","2045",78.5896895971019
"Global","Reference_CI_IPSL","wind","2050",89.3005244497898
"Global","Reference_CI_IPSL","wind","2055",102.319611071574
"Global","Reference_CI_IPSL","wind","2060",116.343210296431
"Global","Reference_CI_IPSL","wind","2065",129.856504350378
"Global","Reference_CI_IPSL","wind","2070",143.655201860182
"Global","Reference_CI_IPSL","wind","2075",154.227281406424
"Global","Reference_CI_IPSL","wind","2080",164.305403034193
"Global","Reference_CI_IPSL","wind","2085",172.470952697001
"Global","Reference_CI_IPSL","wind","2090",178.976860297429
"Global","Reference_CI_IPSL","wind","2095",184.656755856562
"Global","Reference_CI_IPSL","wind","2100",191.993050994971
"Taiwan","Reference_CI_IPSL","biomass","1990",0
"Taiwan","Reference_CI_IPSL","biomass","2005",0.0486057
"Taiwan","Reference_CI_IPSL","biomass","2010",0.0546693
"Taiwan","Reference_CI_IPSL","biomass","2015",0.0769199
"Taiwan","Reference_CI_IPSL","biomass","2020",0.0702401
"Taiwan","Reference_CI_IPSL","biomass","2025",0.074953446
"Taiwan","Reference_CI_IPSL","biomass","2030",0.084355851
"Taiwan","Reference_CI_IPSL","biomass","2035",0.113295153
"Taiwan","Reference_CI_IPSL","biomass","2040",0.156918861
"Taiwan","Reference_CI_IPSL","biomass","2045",0.217231626
"Taiwan","Reference_CI_IPSL","biomass","2050",0.277811817
"Taiwan","Reference_CI_IPSL","biomass","2055",0.3078476959
"Taiwan","Reference_CI_IPSL","biomass","2060",0.3135209692
"Taiwan","Reference_CI_IPSL","biomass","2065",0.33566676717
"Taiwan","Reference_CI_IPSL","biomass","2070",0.3426979376
"Taiwan","Reference_CI_IPSL","biomass","2075",0.3764302209
"Taiwan","Reference_CI_IPSL","biomass","2080",0.419896885
"Taiwan","Reference_CI_IPSL","biomass","2085",0.468402418
"Taiwan","Reference_CI_IPSL","biomass","2090",0.5129992
"Taiwan","Reference_CI_IPSL","biomass","2095",0.55785956
"Taiwan","Reference_CI_IPSL","biomass","2100",0.609051914
"Taiwan","Reference_CI_IPSL","coal","1990",1.1620393
"Taiwan","Reference_CI_IPSL","coal","2005",2.04375
"Taiwan","Reference_CI_IPSL","coal","2010",2.11545
"Taiwan","Reference_CI_IPSL","coal","2015",2.03348
"Taiwan","Reference_CI_IPSL","coal","2020",2.0167862
"Taiwan","Reference_CI_IPSL","coal","2025",2.0142623
"Taiwan","Reference_CI_IPSL","coal","2030",1.9697217
"Taiwan","Reference_CI_IPSL","coal","2035",1.904523
"Taiwan","Reference_CI_IPSL","coal","2040",1.8127451
"Taiwan","Reference_CI_IPSL","coal","2045",1.6908363
"Taiwan","Reference_CI_IPSL","coal","2050",1.5636814
"Taiwan","Reference_CI_IPSL","coal","2055",1.4718905
"Taiwan","Reference_CI_IPSL","coal","2060",1.4082115
"Taiwan","Reference_CI_IPSL","coal","2065",1.3615074
"Taiwan","Reference_CI_IPSL","coal","2070",1.3075652
"Taiwan","Reference_CI_IPSL","coal","2075",1.2239965
"Taiwan","Reference_CI_IPSL","coal","2080",1.1268298
"Taiwan","Reference_CI_IPSL","coal","2085",1.0273481
"Taiwan","Reference_CI_IPSL","coal","2090",0.9414824
"Taiwan","Reference_CI_IPSL","coal","2095",0.8672561
"Taiwan","Reference_CI_IPSL","coal","2100",0.7919318
"Taiwan","Reference_CI_IPSL","geothermal","1990",2.868469031488e-05
"Taiwan","Reference_CI_IPSL","geothermal","2005",0
"Taiwan","Reference_CI_IPSL","geothermal","2010",0
"Taiwan","Reference_CI_IPSL","geothermal","2015",0
"Taiwan","Reference_CI_IPSL","geothermal","2020",0.00548261359907144
"Taiwan","Reference_CI_IPSL","geothermal","2025",0.00665559694233751
"Taiwan","Reference_CI_IPSL","geothermal","2030",0.0065804263927882
"Taiwan","Reference_CI_IPSL","geothermal","2035",0.00649294069725785
"Taiwan","Reference_CI_IPSL","geothermal","2040",0.00639299314616271
"Taiwan","Reference_CI_IPSL","geothermal","2045",0.00627452980790192
"Taiwan","Reference_CI_IPSL","geothermal","2050",0.00614929938031035
"Taiwan","Reference_CI_IPSL","geothermal","2055",0.00601863161390571
"Taiwan","Reference_CI_IPSL","geothermal","2060",0.00587785917081596
"Taiwan","Reference_CI_IPSL","geothermal","2065",0.00574062265831937
"Taiwan","Reference_CI_IPSL","geothermal","2070",0.00560036673019224
"Taiwan","Reference_CI_IPSL","geothermal","2075",0.00545191734003485
"Taiwan","Reference_CI_IPSL","geothermal","2080",0.00524264844298204
"Taiwan","Reference_CI_IPSL","geothermal","2085",0.00511345125729125
"Taiwan","Reference_CI_IPSL","geothermal","2090",0.00501930863501691
"Taiwan","Reference_CI_IPSL","geothermal","2095",0.00497115540100931
"Taiwan","Reference_CI_IPSL","geothermal","2100",0.00497056260064457
"Taiwan","Reference_CI_IPSL","hydro","1990",0.0610113759355082
"Taiwan","Reference_CI_IPSL","hydro","2005",0.0367385580728851
"Taiwan","Reference_CI_IPSL","hydro","2010",0.037133930524737
"Taiwan","Reference_CI_IPSL","hydro","2015",0.0359113603981779
"Taiwan","Reference_CI_IPSL","hydro","2020",0.0366837263209457
"Taiwan","Reference_CI_IPSL","hydro","2025",0.0378254995236363
"Taiwan","Reference_CI_IPSL","hydro","2030",0.0390066727458559
"Taiwan","Reference_CI_IPSL","hydro","2035",0.0400880488918417
"Taiwan","Reference_CI_IPSL","hydro","2040",0.0410471424374411
"Taiwan","Reference_CI_IPSL","hydro","2045",0.0418375550578775
"Taiwan","Reference_CI_IPSL","hydro","2050",0.0425304601943528
"Taiwan","Reference_CI_IPSL","hydro","2055",0.0431137462054864
"Taiwan","Reference_CI_IPSL","hydro","2060",0.0435637185381304
"Taiwan","Reference_CI_IPSL","hydro","2065",0.0439860823300535
"Taiwan","Reference_CI_IPSL","hydro","2070",0.0442856980644283
"Taiwan","Reference_CI_IPSL","hydro","2075",0.0444619202817079
"Taiwan","Reference_CI_IPSL","hydro","2080",0.0440385040702495
"Taiwan","Reference_CI_IPSL","hydro","2085",0.0442086323683303
"Taiwan","Reference_CI_IPSL","hydro","2090",0.0446326501623972
"Taiwan","Reference_CI_IPSL","hydro","2095",0.0454334226816625
"Taiwan","Reference_CI_IPSL","hydro","2100",0.0466487314429734
"Taiwan","Reference_CI_IPSL","natural gas","1990",0.0609074
"Taiwan","Reference_CI_IPSL","natural gas","2005",0.3700383
"Taiwan","Reference_CI_IPSL","natural gas","2010",0.5451437
"Taiwan","Reference_CI_IPSL","natural gas","2015",0.65170932
"Taiwan","Reference_CI_IPSL","natural gas","2020",0.9403776
"Taiwan","Reference_CI_IPSL","natural gas","2025",1.0834231
"Taiwan","Reference_CI_IPSL","natural gas","2030",1.1701927
"Taiwan","Reference_CI_IPSL","natural gas","2035",1.2381649
"Taiwan","Reference_CI_IPSL","natural gas","2040",1.2861444
"Taiwan","Reference_CI_IPSL","natural gas","2045",1.35367
"Taiwan","Reference_CI_IPSL","natural gas","2050",1.4160823
"Taiwan","Reference_CI_IPSL","natural gas","2055",1.4554473
"Taiwan","Reference_CI_IPSL","natural gas","2060",1.4460787
"Taiwan","Reference_CI_IPSL","natural gas","2065",1.2675203
"Taiwan","Reference_CI_IPSL","natural gas","2070",1.1915738
