"region","scenario","fuel","year","Elec_Generation"
"China","Policy_CI_IPSL","nuclear","2100",12.9407
"China","Policy_CI_IPSL","oil","1990",0.183376
"China","Policy_CI_IPSL","oil","2005",0.182675
"China","Policy_CI_IPSL","oil","2010",0.0541114
"China","Policy_CI_IPSL","oil","2015",0.035915
"China","Policy_CI_IPSL","oil","2020",0.02428146
"China","Policy_CI_IPSL","oil","2025",0.022736
"China","Policy_CI_IPSL","oil","2030",0.02197479
"China","Policy_CI_IPSL","oil","2035",0.05514409
"China","Policy_CI_IPSL","oil","2040",0.04151979
"China","Policy_CI_IPSL","oil","2045",0.04228147
"China","Policy_CI_IPSL","oil","2050",0.03724298
"China","Policy_CI_IPSL","oil","2055",0.033973022
"China","Policy_CI_IPSL","oil","2060",0.031685418
"China","Policy_CI_IPSL","oil","2065",0.028360726
"China","Policy_CI_IPSL","oil","2070",0.020623892
"China","Policy_CI_IPSL","oil","2075",0.017207833
"China","Policy_CI_IPSL","oil","2080",0.0129560416
"China","Policy_CI_IPSL","oil","2085",0.0094581499
"China","Policy_CI_IPSL","oil","2090",0.0073624994
"China","Policy_CI_IPSL","oil","2095",0.0145642569
"China","Policy_CI_IPSL","oil","2100",0.0121405506
"China","Policy_CI_IPSL","solar","1990",7.19999e-06
"China","Policy_CI_IPSL","solar","2005",0.000310299
"China","Policy_CI_IPSL","solar","2010",0.00253188998
"China","Policy_CI_IPSL","solar","2015",0.1613171997
"China","Policy_CI_IPSL","solar","2020",0.392789679
"China","Policy_CI_IPSL","solar","2025",0.939554656
"China","Policy_CI_IPSL","solar","2030",1.992905016
"China","Policy_CI_IPSL","solar","2035",6.771059472
"China","Policy_CI_IPSL","solar","2040",9.055861452
"China","Policy_CI_IPSL","solar","2045",10.808259952
"China","Policy_CI_IPSL","solar","2050",12.007919377
"China","Policy_CI_IPSL","solar","2055",12.634476346
"China","Policy_CI_IPSL","solar","2060",12.75531949
"China","Policy_CI_IPSL","solar","2065",10.1636064
"China","Policy_CI_IPSL","solar","2070",9.1779063
"China","Policy_CI_IPSL","solar","2075",8.4860607
"China","Policy_CI_IPSL","solar","2080",8.007546
"China","Policy_CI_IPSL","solar","2085",7.4961799
"China","Policy_CI_IPSL","solar","2090",6.9141747
"China","Policy_CI_IPSL","solar","2095",7.066621
"China","Policy_CI_IPSL","solar","2100",7.1821341
"China","Policy_CI_IPSL","wind","1990",7.19999e-06
"China","Policy_CI_IPSL","wind","2005",0.00730148
"China","Policy_CI_IPSL","wind","2010",0.160645
"China","Policy_CI_IPSL","wind","2015",0.668766
"China","Policy_CI_IPSL","wind","2020",1.151068297
"China","Policy_CI_IPSL","wind","2025",1.800278567
"China","Policy_CI_IPSL","wind","2030",2.662938487
"China","Policy_CI_IPSL","wind","2035",7.464153687
"China","Policy_CI_IPSL","wind","2040",10.463101887
"China","Policy_CI_IPSL","wind","2045",12.750065397
"China","Policy_CI_IPSL","wind","2050",14.50847091
"China","Policy_CI_IPSL","wind","2055",15.61531732
"China","Policy_CI_IPSL","wind","2060",16.2684285
"China","Policy_CI_IPSL","wind","2065",14.041866
"China","Policy_CI_IPSL","wind","2070",12.4910746
"China","Policy_CI_IPSL","wind","2075",11.007006
"China","Policy_CI_IPSL","wind","2080",10.0371451
"China","Policy_CI_IPSL","wind","2085",9.1740171
"China","Policy_CI_IPSL","wind","2090",8.2327397
"China","Policy_CI_IPSL","wind","2095",9.339684
"China","Policy_CI_IPSL","wind","2100",10.103355
"Global","Policy_CI_IPSL","biomass","1990",0.16814880007
"Global","Policy_CI_IPSL","biomass","2005",0.4629269548
"Global","Policy_CI_IPSL","biomass","2010",0.7935913646
"Global","Policy_CI_IPSL","biomass","2015",1.099098182453
"Global","Policy_CI_IPSL","biomass","2020",1.58321042979
"Global","Policy_CI_IPSL","biomass","2025",2.66075695782
"Global","Policy_CI_IPSL","biomass","2030",3.87149846013
"Global","Policy_CI_IPSL","biomass","2035",5.478354369543
"Global","Policy_CI_IPSL","biomass","2040",6.791606864544
"Global","Policy_CI_IPSL","biomass","2045",7.9405466574
"Global","Policy_CI_IPSL","biomass","2050",8.709531249
"Global","Policy_CI_IPSL","biomass","2055",8.4832015873
"Global","Policy_CI_IPSL","biomass","2060",8.5147599356
"Global","Policy_CI_IPSL","biomass","2065",9.3817698565
"Global","Policy_CI_IPSL","biomass","2070",10.4645516436
"Global","Policy_CI_IPSL","biomass","2075",11.6430338262
"Global","Policy_CI_IPSL","biomass","2080",12.8837278663
"Global","Policy_CI_IPSL","biomass","2085",13.9975066061
"Global","Policy_CI_IPSL","biomass","2090",15.066008578
"Global","Policy_CI_IPSL","biomass","2095",15.8063313524
"Global","Policy_CI_IPSL","biomass","2100",16.7027597489
"Global","Policy_CI_IPSL","coal","1990",15.71584649
"Global","Policy_CI_IPSL","coal","2005",25.96227051
"Global","Policy_CI_IPSL","coal","2010",30.795455382
"Global","Policy_CI_IPSL","coal","2015",33.983571242
"Global","Policy_CI_IPSL","coal","2020",35.38200806
"Global","Policy_CI_IPSL","coal","2025",37.59067888043
"Global","Policy_CI_IPSL","coal","2030",39.029058145
"Global","Policy_CI_IPSL","coal","2035",35.3799039294
"Global","Policy_CI_IPSL","coal","2040",30.17504839
"Global","Policy_CI_IPSL","coal","2045",25.75238708592
"Global","Policy_CI_IPSL","coal","2050",23.6413894098
"Global","Policy_CI_IPSL","coal","2055",23.3326661518
"Global","Policy_CI_IPSL","coal","2060",23.6388172504
"Global","Policy_CI_IPSL","coal","2065",24.8307876586
"Global","Policy_CI_IPSL","coal","2070",25.3903176575
"Global","Policy_CI_IPSL","coal","2075",25.7830719202
"Global","Policy_CI_IPSL","coal","2080",26.363559808
"Global","Policy_CI_IPSL","coal","2085",26.561029466
"Global","Policy_CI_IPSL","coal","2090",26.770553179
"Global","Policy_CI_IPSL","coal","2095",25.093891746
"Global","Policy_CI_IPSL","coal","2100",23.61537036
"Global","Policy_CI_IPSL","gas","1990",5.6833092178
"Global","Policy_CI_IPSL","gas","2005",12.56303204
"Global","Policy_CI_IPSL","gas","2010",16.5475990486
"Global","Policy_CI_IPSL","gas","2015",19.262792996
"Global","Policy_CI_IPSL","gas","2020",20.7476310713
"Global","Policy_CI_IPSL","gas","2025",22.4968092371
"Global","Policy_CI_IPSL","gas","2030",25.0333122362
"Global","Policy_CI_IPSL","gas","2035",26.6894489561
"Global","Policy_CI_IPSL","gas","2040",28.4080729422
"Global","Policy_CI_IPSL","gas","2045",31.7281329579
"Global","Policy_CI_IPSL","gas","2050",35.6545372729
"Global","Policy_CI_IPSL","gas","2055",39.4395175375
"Global","Policy_CI_IPSL","gas","2060",42.6904492866
"Global","Policy_CI_IPSL","gas","2065",44.558454294
"Global","Policy_CI_IPSL","gas","2070",45.670531943
"Global","Policy_CI_IPSL","gas","2075",46.3046606
"Global","Policy_CI_IPSL","gas","2080",45.546605921
"Global","Policy_CI_IPSL","gas","2085",44.816232148
"Global","Policy_CI_IPSL","gas","2090",44.172285108
"Global","Policy_CI_IPSL","gas","2095",44.349979091
"Global","Policy_CI_IPSL","gas","2100",45.03903649
"Global","Policy_CI_IPSL","geothermal","1990",0.1309273322
"Global","Policy_CI_IPSL","geothermal","2005",0.209594004
"Global","Policy_CI_IPSL","geothermal","2010",0.244979239
"Global","Policy_CI_IPSL","geothermal","2015",0.289762769
