"region","scenario","sector","year","Water_Withdrawal"
"Taiwan","Policy_CI_IPSL","municipal","1990",2.49
"Taiwan","Policy_CI_IPSL","municipal","2005",3.56
"Taiwan","Policy_CI_IPSL","municipal","2010",3.28
"Taiwan","Policy_CI_IPSL","municipal","2015",3.3323
"Taiwan","Policy_CI_IPSL","municipal","2020",3.42353
"Taiwan","Policy_CI_IPSL","municipal","2025",3.52119
"Taiwan","Policy_CI_IPSL","municipal","2030",3.54409
"Taiwan","Policy_CI_IPSL","municipal","2035",3.55282
"Taiwan","Policy_CI_IPSL","municipal","2040",3.54708
"Taiwan","Policy_CI_IPSL","municipal","2045",3.51918
"Taiwan","Policy_CI_IPSL","municipal","2050",3.46852
"Taiwan","Policy_CI_IPSL","municipal","2055",3.40171
"Taiwan","Policy_CI_IPSL","municipal","2060",3.33495
"Taiwan","Policy_CI_IPSL","municipal","2065",3.30831
"Taiwan","Policy_CI_IPSL","municipal","2070",3.27906
"Taiwan","Policy_CI_IPSL","municipal","2075",3.24305
"Taiwan","Policy_CI_IPSL","municipal","2080",3.19969
"Taiwan","Policy_CI_IPSL","municipal","2085",3.14657
"Taiwan","Policy_CI_IPSL","municipal","2090",3.08642
"Taiwan","Policy_CI_IPSL","municipal","2095",3.02064
"Taiwan","Policy_CI_IPSL","municipal","2100",2.95101
"Taiwan","Policy_CI_IPSL","primaryEnergy","1990",0.180870001389
"Taiwan","Policy_CI_IPSL","primaryEnergy","2005",0.325293243195
"Taiwan","Policy_CI_IPSL","primaryEnergy","2010",0.337018319749
"Taiwan","Policy_CI_IPSL","primaryEnergy","2015",0.323636449392
"Taiwan","Policy_CI_IPSL","primaryEnergy","2020",0.315376117693
"Taiwan","Policy_CI_IPSL","primaryEnergy","2025",0.316357452962
"Taiwan","Policy_CI_IPSL","primaryEnergy","2030",0.312182303791
"Taiwan","Policy_CI_IPSL","primaryEnergy","2035",0.2947044469
"Taiwan","Policy_CI_IPSL","primaryEnergy","2040",0.27617073927
"Taiwan","Policy_CI_IPSL","primaryEnergy","2045",0.24837492843
"Taiwan","Policy_CI_IPSL","primaryEnergy","2050",0.21640309151
"Taiwan","Policy_CI_IPSL","primaryEnergy","2055",0.19305242404
"Taiwan","Policy_CI_IPSL","primaryEnergy","2060",0.17997123365
"Taiwan","Policy_CI_IPSL","primaryEnergy","2065",0.17745005667
"Taiwan","Policy_CI_IPSL","primaryEnergy","2070",0.1797876312
"Taiwan","Policy_CI_IPSL","primaryEnergy","2075",0.17766485783
"Taiwan","Policy_CI_IPSL","primaryEnergy","2080",0.17450838393
"Taiwan","Policy_CI_IPSL","primaryEnergy","2085",0.17038614975
"Taiwan","Policy_CI_IPSL","primaryEnergy","2090",0.16807217831
"Taiwan","Policy_CI_IPSL","primaryEnergy","2095",0.16296169811
"Taiwan","Policy_CI_IPSL","primaryEnergy","2100",0.15772953431
"China","Policy_CI_MIROC","agriculture","1990",199.57368008864
"China","Policy_CI_MIROC","agriculture","2005",226.628704882986
"China","Policy_CI_MIROC","agriculture","2010",262.174297943561
"China","Policy_CI_MIROC","agriculture","2015",285.003760224123
"China","Policy_CI_MIROC","agriculture","2020",293.373205825829
"China","Policy_CI_MIROC","agriculture","2025",294.955421440311
"China","Policy_CI_MIROC","agriculture","2030",296.332801739894
"China","Policy_CI_MIROC","agriculture","2035",295.43292350746
"China","Policy_CI_MIROC","agriculture","2040",291.586318769482
"China","Policy_CI_MIROC","agriculture","2045",284.98136007965
"China","Policy_CI_MIROC","agriculture","2050",276.064338309339
"China","Policy_CI_MIROC","agriculture","2055",271.111720960549
"China","Policy_CI_MIROC","agriculture","2060",261.553214827061
"China","Policy_CI_MIROC","agriculture","2065",258.757879673639
"China","Policy_CI_MIROC","agriculture","2070",253.924157214776
"China","Policy_CI_MIROC","agriculture","2075",249.742702646251
"China","Policy_CI_MIROC","agriculture","2080",244.03895532325
"China","Policy_CI_MIROC","agriculture","2085",237.213884468618
"China","Policy_CI_MIROC","agriculture","2090",229.908167074434
"China","Policy_CI_MIROC","agriculture","2095",224.28129816218
"China","Policy_CI_MIROC","agriculture","2100",222.384899654854
"China","Policy_CI_MIROC","ces","1990",0
"China","Policy_CI_MIROC","ces","2005",0
"China","Policy_CI_MIROC","ces","2010",0
"China","Policy_CI_MIROC","ces","2015",0
"China","Policy_CI_MIROC","ces","2020",0
"China","Policy_CI_MIROC","ces","2025",2.1616418e-06
"China","Policy_CI_MIROC","ces","2030",1.3389108e-05
"China","Policy_CI_MIROC","ces","2035",0.00086876885
"China","Policy_CI_MIROC","ces","2040",0.00904708381026
"China","Policy_CI_MIROC","ces","2045",0.11957721673
"China","Policy_CI_MIROC","ces","2050",1.61707399518427
"China","Policy_CI_MIROC","ces","2055",5.2695464477104
"China","Policy_CI_MIROC","ces","2060",9.99799126849799
"China","Policy_CI_MIROC","ces","2065",10.6983911041515
"China","Policy_CI_MIROC","ces","2070",10.9182440525352
"China","Policy_CI_MIROC","ces","2075",10.8965426661029
"China","Policy_CI_MIROC","ces","2080",10.6857026685237
"China","Policy_CI_MIROC","ces","2085",10.3751938437446
"China","Policy_CI_MIROC","ces","2090",9.933021010705
"China","Policy_CI_MIROC","ces","2095",9.40549930495066
"China","Policy_CI_MIROC","ces","2100",8.85333750871183
"China","Policy_CI_MIROC","electricity","1990",16.9695969881387
"China","Policy_CI_MIROC","electricity","2005",71.3675957536
"China","Policy_CI_MIROC","electricity","2010",78.107700993088
"China","Policy_CI_MIROC","electricity","2015",103.07266187777
"China","Policy_CI_MIROC","electricity","2020",114.31595718854
"China","Policy_CI_MIROC","electricity","2025",121.895946113451
"China","Policy_CI_MIROC","electricity","2030",125.399534838956
"China","Policy_CI_MIROC","electricity","2035",121.513971657696
"China","Policy_CI_MIROC","electricity","2040",105.905571353657
"China","Policy_CI_MIROC","electricity","2045",97.7456043905525
"China","Policy_CI_MIROC","electricity","2050",99.9674538955582
"China","Policy_CI_MIROC","electricity","2055",108.327560624949
"China","Policy_CI_MIROC","electricity","2060",117.439189305725
"China","Policy_CI_MIROC","electricity","2065",128.373855315066
"China","Policy_CI_MIROC","electricity","2070",129.618334820262
"China","Policy_CI_MIROC","electricity","2075",129.36320792968
"China","Policy_CI_MIROC","electricity","2080",126.102216822744
"China","Policy_CI_MIROC","electricity","2085",124.934102320858
"China","Policy_CI_MIROC","electricity","2090",123.244984962465
"China","Policy_CI_MIROC","electricity","2095",110.345861216893
"China","Policy_CI_MIROC","electricity","2100",101.906314466576
"China","Policy_CI_MIROC","industry","1990",33.3152
"China","Policy_CI_MIROC","industry","2005",99.3557
"China","Policy_CI_MIROC","industry","2010",122.826
"China","Policy_CI_MIROC","industry","2015",113.753
"China","Policy_CI_MIROC","industry","2020",124.327
"China","Policy_CI_MIROC","industry","2025",135.118
"China","Policy_CI_MIROC","industry","2030",141.951
"China","Policy_CI_MIROC","industry","2035",132.943
"China","Policy_CI_MIROC","industry","2040",132.124
"China","Policy_CI_MIROC","industry","2045",130.315
"China","Policy_CI_MIROC","industry","2050",127.596
"China","Policy_CI_MIROC","industry","2055",125.073
"China","Policy_CI_MIROC","industry","2060",122.513
"China","Policy_CI_MIROC","industry","2065",121.368
"China","Policy_CI_MIROC","industry","2070",118.858
"China","Policy_CI_MIROC","industry","2075",115.483
"China","Policy_CI_MIROC","industry","2080",111.511
"China","Policy_CI_MIROC","industry","2085",107.327
"China","Policy_CI_MIROC","industry","2090",103.301
"China","Policy_CI_MIROC","industry","2095",99.1298
"China","Policy_CI_MIROC","industry","2100",95.028
"China","Policy_CI_MIROC","livestock","1990",11.8233353742816
"China","Policy_CI_MIROC","livestock","2005",29.938035312787
"China","Policy_CI_MIROC","livestock","2010",33.977757500006
"China","Policy_CI_MIROC","livestock","2015",35.533037294581
"China","Policy_CI_MIROC","livestock","2020",39.998831351454
"China","Policy_CI_MIROC","livestock","2025",44.50993003869
"China","Policy_CI_MIROC","livestock","2030",47.449707635048
"China","Policy_CI_MIROC","livestock","2035",49.354930554128
"China","Policy_CI_MIROC","livestock","2040",50.326992370949
"China","Policy_CI_MIROC","livestock","2045",50.611082216849
"China","Policy_CI_MIROC","livestock","2050",50.239042099408
"China","Policy_CI_MIROC","livestock","2055",49.360772621796
"China","Policy_CI_MIROC","livestock","2060",48.288662955453
"China","Policy_CI_MIROC","livestock","2065",47.102424890865
"China","Policy_CI_MIROC","livestock","2070",45.76196890458
"China","Policy_CI_MIROC","livestock","2075",44.285121317372
"China","Policy_CI_MIROC","livestock","2080",42.755613842078
"China","Policy_CI_MIROC","livestock","2085",41.201144217997
"China","Policy_CI_MIROC","livestock","2090",39.673262208413
"China","Policy_CI_MIROC","livestock","2095",38.22947690997
"China","Policy_CI_MIROC","livestock","2100",36.896227549556
"China","Policy_CI_MIROC","municipal","1990",35
"China","Policy_CI_MIROC","municipal","2005",67.0816
"China","Policy_CI_MIROC","municipal","2010",72.1349
"China","Policy_CI_MIROC","municipal","2015",79.4
"China","Policy_CI_MIROC","municipal","2020",85.9648
"China","Policy_CI_MIROC","municipal","2025",93.3398
"China","Policy_CI_MIROC","municipal","2030",97.8532
"China","Policy_CI_MIROC","municipal","2035",99.8543
"China","Policy_CI_MIROC","municipal","2040",100.233
"China","Policy_CI_MIROC","municipal","2045",99.3324
"China","Policy_CI_MIROC","municipal","2050",97.2957
"China","Policy_CI_MIROC","municipal","2055",94.2095
"China","Policy_CI_MIROC","municipal","2060",90.5187
"China","Policy_CI_MIROC","municipal","2065",86.4876
"China","Policy_CI_MIROC","municipal","2070",82.3278
"China","Policy_CI_MIROC","municipal","2075",78.0401
"China","Policy_CI_MIROC","municipal","2080",73.7806
"China","Policy_CI_MIROC","municipal","2085",69.7148
"China","Policy_CI_MIROC","municipal","2090",65.6943
"China","Policy_CI_MIROC","municipal","2095",62.0662
"China","Policy_CI_MIROC","municipal","2100",58.6972
"China","Policy_CI_MIROC","primaryEnergy","1990",1.0206134421
"China","Policy_CI_MIROC","primaryEnergy","2005",2.7649081615
"China","Policy_CI_MIROC","primaryEnergy","2010",3.8201146008
"China","Policy_CI_MIROC","primaryEnergy","2015",4.6423274562
"China","Policy_CI_MIROC","primaryEnergy","2020",5.4660559252101
"China","Policy_CI_MIROC","primaryEnergy","2025",6.05368491718211
"China","Policy_CI_MIROC","primaryEnergy","2030",6.43976499475401
"China","Policy_CI_MIROC","primaryEnergy","2035",6.77913546963628
"China","Policy_CI_MIROC","primaryEnergy","2040",7.22172850756718
"China","Policy_CI_MIROC","primaryEnergy","2045",7.54635712856834
"China","Policy_CI_MIROC","primaryEnergy","2050",7.741183266794
"China","Policy_CI_MIROC","primaryEnergy","2055",7.9132103587267
"China","Policy_CI_MIROC","primaryEnergy","2060",8.28135273219082
"China","Policy_CI_MIROC","primaryEnergy","2065",8.76142863891266
"China","Policy_CI_MIROC","primaryEnergy","2070",8.98737299660434
"China","Policy_CI_MIROC","primaryEnergy","2075",9.12221421932182
"China","Policy_CI_MIROC","primaryEnergy","2080",9.29022442240116
"China","Policy_CI_MIROC","primaryEnergy","2085",9.40487225224496
"China","Policy_CI_MIROC","primaryEnergy","2090",9.51813940000971
"China","Policy_CI_MIROC","primaryEnergy","2095",9.53508611173192
"China","Policy_CI_MIROC","primaryEnergy","2100",9.66195735856537
"Global","Policy_CI_MIROC","agriculture","1990",1384.82869941134
"Global","Policy_CI_MIROC","agriculture","2005",1726.30012718314
"Global","Policy_CI_MIROC","agriculture","2010",1916.98628732279
"Global","Policy_CI_MIROC","agriculture","2015",2091.51564133313
"Global","Policy_CI_MIROC","agriculture","2020",2188.07544287274
"Global","Policy_CI_MIROC","agriculture","2025",2318.09394944839
"Global","Policy_CI_MIROC","agriculture","2030",2442.8885836719
"Global","Policy_CI_MIROC","agriculture","2035",2602.04785808029
"Global","Policy_CI_MIROC","agriculture","2040",2702.19440657577
"Global","Policy_CI_MIROC","agriculture","2045",2802.60429013203
"Global","Policy_CI_MIROC","agriculture","2050",2841.30193893656
"Global","Policy_CI_MIROC","agriculture","2055",2840.30821135332
"Global","Policy_CI_MIROC","agriculture","2060",2851.61377212971
"Global","Policy_CI_MIROC","agriculture","2065",2883.63691744333
"Global","Policy_CI_MIROC","agriculture","2070",2880.74134979009
"Global","Policy_CI_MIROC","agriculture","2075",2887.65335839042
"Global","Policy_CI_MIROC","agriculture","2080",2865.50111385934
"Global","Policy_CI_MIROC","agriculture","2085",2846.98626772024
"Global","Policy_CI_MIROC","agriculture","2090",2817.97183629693
"Global","Policy_CI_MIROC","agriculture","2095",2766.88247431842
"Global","Policy_CI_MIROC","agriculture","2100",2771.31249327142
"Global","Policy_CI_MIROC","ces","1990",0
"Global","Policy_CI_MIROC","ces","2005",0
"Global","Policy_CI_MIROC","ces","2010",0
"Global","Policy_CI_MIROC","ces","2015",0
"Global","Policy_CI_MIROC","ces","2020",0
"Global","Policy_CI_MIROC","ces","2025",0.001630943980523
"Global","Policy_CI_MIROC","ces","2030",0.017480359965215
"Global","Policy_CI_MIROC","ces","2035",0.261847052945509
"Global","Policy_CI_MIROC","ces","2040",2.3722548208627
"Global","Policy_CI_MIROC","ces","2045",9.30272923429293
"Global","Policy_CI_MIROC","ces","2050",20.4987095687206
"Global","Policy_CI_MIROC","ces","2055",29.2921746992355
"Global","Policy_CI_MIROC","ces","2060",38.2158245174897
"Global","Policy_CI_MIROC","ces","2065",41.7914534550693
"Global","Policy_CI_MIROC","ces","2070",45.185809384586
"Global","Policy_CI_MIROC","ces","2075",48.082333556429
"Global","Policy_CI_MIROC","ces","2080",50.2836277537073
"Global","Policy_CI_MIROC","ces","2085",52.0227620600801
"Global","Policy_CI_MIROC","ces","2090",53.4483610403723
"Global","Policy_CI_MIROC","ces","2095",54.0814455175898
"Global","Policy_CI_MIROC","ces","2100",54.5552010411321
"Global","Policy_CI_MIROC","electricity","1990",399.872905082315
"Global","Policy_CI_MIROC","electricity","2005",540.180246505268
"Global","Policy_CI_MIROC","electricity","2010",559.96442265302
"Global","Policy_CI_MIROC","electricity","2015",568.259987164057
"Global","Policy_CI_MIROC","electricity","2020",497.74601199953
"Global","Policy_CI_MIROC","electricity","2025",491.742044687411
"Global","Policy_CI_MIROC","electricity","2030",476.244724447969
"Global","Policy_CI_MIROC","electricity","2035",460.810254747316
"Global","Policy_CI_MIROC","electricity","2040",436.25260502784
"Global","Policy_CI_MIROC","electricity","2045",426.900843310388
"Global","Policy_CI_MIROC","electricity","2050",429.126858928801
"Global","Policy_CI_MIROC","electricity","2055",425.772143459527
"Global","Policy_CI_MIROC","electricity","2060",427.964368903394
"Global","Policy_CI_MIROC","electricity","2065",443.622638551252
"Global","Policy_CI_MIROC","electricity","2070",455.700327411872
"Global","Policy_CI_MIROC","electricity","2075",461.15069004235
"Global","Policy_CI_MIROC","electricity","2080",457.436121881172
"Global","Policy_CI_MIROC","electricity","2085",453.50968002233
"Global","Policy_CI_MIROC","electricity","2090",448.210641646002
"Global","Policy_CI_MIROC","electricity","2095",423.563152701936
"Global","Policy_CI_MIROC","electricity","2100",410.55384171508
"Global","Policy_CI_MIROC","industry","1990",208.099204
"Global","Policy_CI_MIROC","industry","2005",291.351575
"Global","Policy_CI_MIROC","industry","2010",323.270833
"Global","Policy_CI_MIROC","industry","2015",326.277757
"Global","Policy_CI_MIROC","industry","2020",338.740635
"Global","Policy_CI_MIROC","industry","2025",374.550033
"Global","Policy_CI_MIROC","industry","2030",406.77129
"Global","Policy_CI_MIROC","industry","2035",415.394019
"Global","Policy_CI_MIROC","industry","2040",434.368443
"Global","Policy_CI_MIROC","industry","2045",453.138863
"Global","Policy_CI_MIROC","industry","2050",471.918836
"Global","Policy_CI_MIROC","industry","2055",490.505288
"Global","Policy_CI_MIROC","industry","2060",507.480756
"Global","Policy_CI_MIROC","industry","2065",524.889764
"Global","Policy_CI_MIROC","industry","2070",538.771838
"Global","Policy_CI_MIROC","industry","2075",549.555861
"Global","Policy_CI_MIROC","industry","2080",557.562353
"Global","Policy_CI_MIROC","industry","2085",563.728032
"Global","Policy_CI_MIROC","industry","2090",568.485207
"Global","Policy_CI_MIROC","industry","2095",571.441437
"Global","Policy_CI_MIROC","industry","2100",571.671352
"Global","Policy_CI_MIROC","livestock","1990",46.9725048682965
"Global","Policy_CI_MIROC","livestock","2005",75.3949027603572
"Global","Policy_CI_MIROC","livestock","2010",85.2643245824729
"Global","Policy_CI_MIROC","livestock","2015",89.5062369029362
"Global","Policy_CI_MIROC","livestock","2020",97.2162116885693
"Global","Policy_CI_MIROC","livestock","2025",108.083533894205
"Global","Policy_CI_MIROC","livestock","2030",117.89558645483
"Global","Policy_CI_MIROC","livestock","2035",123.622026176591
"Global","Policy_CI_MIROC","livestock","2040",131.154868678247
"Global","Policy_CI_MIROC","livestock","2045",138.764936352013
"Global","Policy_CI_MIROC","livestock","2050",146.054079287533
"Global","Policy_CI_MIROC","livestock","2055",152.081291916346
"Global","Policy_CI_MIROC","livestock","2060",157.741973059886
"Global","Policy_CI_MIROC","livestock","2065",163.236587024821
"Global","Policy_CI_MIROC","livestock","2070",168.288723059425
"Global","Policy_CI_MIROC","livestock","2075",172.875611704248
"Global","Policy_CI_MIROC","livestock","2080",176.685985773395
"Global","Policy_CI_MIROC","livestock","2085",179.731258863448
