region,scenario,sector,subsector,technology,year,cost
Taiwan,Policy_CI_NorESM,electricity,refined liquids,refined liquids (steam/CT),2095,25.5048
Taiwan,Policy_CI_NorESM,electricity,solar,CSP,2095,6.43111
Taiwan,Policy_CI_NorESM,electricity,solar,CSP_storage,2095,6.09786
Taiwan,Policy_CI_NorESM,electricity,solar,PV,2095,8.81598
Taiwan,Policy_CI_NorESM,electricity,solar,PV_storage,2095,13.5409
Taiwan,Policy_CI_NorESM,electricity,wind,wind,2095,9.0388
Taiwan,Policy_CI_NorESM,electricity,wind,wind_offshore,2095,7.38563
Taiwan,Policy_CI_NorESM,electricity,wind,wind_storage,2095,13.4214
China,Policy_CI_NorESM,elect_td_bld,rooftop_pv,rooftop_pv,2100,11.5876
China,Policy_CI_NorESM,electricity,biomass,biomass (IGCC CCS),2100,12.9971
China,Policy_CI_NorESM,electricity,biomass,biomass (IGCC),2100,20.3001
China,Policy_CI_NorESM,electricity,biomass,biomass (conv CCS),2100,12.8853
China,Policy_CI_NorESM,electricity,biomass,biomass (conv),2100,21.1001
China,Policy_CI_NorESM,electricity,coal,coal (IGCC CCS),2100,11.3236
China,Policy_CI_NorESM,electricity,coal,coal (IGCC),2100,17.6208
China,Policy_CI_NorESM,electricity,coal,coal (conv pul CCS),2100,11.6986
China,Policy_CI_NorESM,electricity,coal,coal (conv pul),2100,17.8421
China,Policy_CI_NorESM,electricity,gas,gas (CC CCS),2100,7.91866
China,Policy_CI_NorESM,electricity,gas,gas (CC),2100,9.77941
China,Policy_CI_NorESM,electricity,gas,gas (steam/CT),2100,14.0283
China,Policy_CI_NorESM,electricity,geothermal,geothermal,2100,17.9873
China,Policy_CI_NorESM,electricity,nuclear,Gen_III,2100,9.06377
China,Policy_CI_NorESM,electricity,nuclear,Gen_II_LWR,2100,10.7251
China,Policy_CI_NorESM,electricity,refined liquids,refined liquids (CC CCS),2100,14.9853
China,Policy_CI_NorESM,electricity,refined liquids,refined liquids (CC),2100,17.6102
China,Policy_CI_NorESM,electricity,refined liquids,refined liquids (steam/CT),2100,25.6036
China,Policy_CI_NorESM,electricity,solar,CSP,2100,12.0873
China,Policy_CI_NorESM,electricity,solar,CSP_storage,2100,7.8893
China,Policy_CI_NorESM,electricity,solar,PV,2100,6.49804
China,Policy_CI_NorESM,electricity,solar,PV_storage,2100,11.2345
China,Policy_CI_NorESM,electricity,wind,wind,2100,5.60413
China,Policy_CI_NorESM,electricity,wind,wind_offshore,2100,7.53194
China,Policy_CI_NorESM,electricity,wind,wind_storage,2100,9.54183
Taiwan,Policy_CI_NorESM,elect_td_bld,rooftop_pv,rooftop_pv,2100,14.6402
Taiwan,Policy_CI_NorESM,electricity,biomass,biomass (IGCC CCS),2100,16.8613
Taiwan,Policy_CI_NorESM,electricity,biomass,biomass (IGCC),2100,20.969
Taiwan,Policy_CI_NorESM,electricity,biomass,biomass (conv CCS),2100,18.0478
Taiwan,Policy_CI_NorESM,electricity,biomass,biomass (conv),2100,22.2464
Taiwan,Policy_CI_NorESM,electricity,coal,coal (IGCC CCS),2100,14.2024
Taiwan,Policy_CI_NorESM,electricity,coal,coal (IGCC),2100,17.3922
Taiwan,Policy_CI_NorESM,electricity,coal,coal (conv pul CCS),2100,15.0084
Taiwan,Policy_CI_NorESM,electricity,coal,coal (conv pul),2100,17.6028
Taiwan,Policy_CI_NorESM,electricity,gas,gas (CC CCS),2100,8.81327
Taiwan,Policy_CI_NorESM,electricity,gas,gas (CC),2100,9.42402
Taiwan,Policy_CI_NorESM,electricity,gas,gas (steam/CT),2100,13.5009
Taiwan,Policy_CI_NorESM,electricity,geothermal,geothermal,2100,25.1732
Taiwan,Policy_CI_NorESM,electricity,nuclear,Gen_III,2100,9.0242
Taiwan,Policy_CI_NorESM,electricity,nuclear,Gen_II_LWR,2100,10.6856
Taiwan,Policy_CI_NorESM,electricity,refined liquids,refined liquids (CC CCS),2100,16.6217
Taiwan,Policy_CI_NorESM,electricity,refined liquids,refined liquids (CC),2100,17.501
Taiwan,Policy_CI_NorESM,electricity,refined liquids,refined liquids (steam/CT),2100,25.4718
Taiwan,Policy_CI_NorESM,electricity,solar,CSP,2100,6.44261
Taiwan,Policy_CI_NorESM,electricity,solar,CSP_storage,2100,6.09159
Taiwan,Policy_CI_NorESM,electricity,solar,PV,2100,8.99407
Taiwan,Policy_CI_NorESM,electricity,solar,PV_storage,2100,13.4775
Taiwan,Policy_CI_NorESM,electricity,wind,wind,2100,8.82309
Taiwan,Policy_CI_NorESM,electricity,wind,wind_offshore,2100,7.34912
Taiwan,Policy_CI_NorESM,electricity,wind,wind_storage,2100,13.1755
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,1990,17.9752
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),1990,15.0767
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),1990,10.6652
China,Policy_NoDAC,electricity,biomass,biomass (conv CCS),1990,11.9115
China,Policy_NoDAC,electricity,biomass,biomass (conv),1990,12.5241
China,Policy_NoDAC,electricity,coal,coal (IGCC CCS),1990,11.3378
China,Policy_NoDAC,electricity,coal,coal (IGCC),1990,6.78304
China,Policy_NoDAC,electricity,coal,coal (conv pul CCS),1990,9.62776
China,Policy_NoDAC,electricity,coal,coal (conv pul),1990,7.16651
China,Policy_NoDAC,electricity,gas,gas (CC CCS),1990,4.01141
China,Policy_NoDAC,electricity,gas,gas (CC),1990,5.64794
China,Policy_NoDAC,electricity,gas,gas (steam/CT),1990,7.81367
China,Policy_NoDAC,electricity,geothermal,geothermal,1990,8.37072
China,Policy_NoDAC,electricity,nuclear,Gen_III,1990,9.00177
China,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,1990,8.34046
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),1990,4.77598
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),1990,1.71515
China,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),1990,8.76235
China,Policy_NoDAC,electricity,solar,CSP,1990,24.153
China,Policy_NoDAC,electricity,solar,CSP_storage,1990,19.7679
China,Policy_NoDAC,electricity,solar,PV,1990,12.0404
China,Policy_NoDAC,electricity,solar,PV_storage,1990,37.1922
China,Policy_NoDAC,electricity,wind,wind,1990,6.51845
China,Policy_NoDAC,electricity,wind,wind_offshore,1990,14.9541
China,Policy_NoDAC,electricity,wind,wind_storage,1990,21.6113
Taiwan,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,1990,22.0503
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),1990,15.0767
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC),1990,10.6652
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv CCS),1990,11.9115
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv),1990,6.73455
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC CCS),1990,11.3378
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC),1990,6.78304
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul CCS),1990,9.62776
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul),1990,7.25644
Taiwan,Policy_NoDAC,electricity,gas,gas (CC CCS),1990,4.01141
Taiwan,Policy_NoDAC,electricity,gas,gas (CC),1990,4.1787
Taiwan,Policy_NoDAC,electricity,gas,gas (steam/CT),1990,5.6181
Taiwan,Policy_NoDAC,electricity,geothermal,geothermal,1990,8.37869
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_III,1990,9.00177
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,1990,8.95402
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),1990,4.77598
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),1990,1.71515
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),1990,8.63602
Taiwan,Policy_NoDAC,electricity,solar,CSP,1990,15.235
Taiwan,Policy_NoDAC,electricity,solar,CSP_storage,1990,15.2705
Taiwan,Policy_NoDAC,electricity,solar,PV,1990,14.4313
Taiwan,Policy_NoDAC,electricity,solar,PV_storage,1990,44.6183
Taiwan,Policy_NoDAC,electricity,wind,wind,1990,6.88343
Taiwan,Policy_NoDAC,electricity,wind,wind_offshore,1990,14.9518
Taiwan,Policy_NoDAC,electricity,wind,wind_storage,1990,23.6622
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2005,18.0521
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2005,15.0767
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),2005,10.6652
China,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2005,11.9115
China,Policy_NoDAC,electricity,biomass,biomass (conv),2005,14.1795
China,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2005,11.3378
China,Policy_NoDAC,electricity,coal,coal (IGCC),2005,6.78304
China,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2005,9.62776
China,Policy_NoDAC,electricity,coal,coal (conv pul),2005,6.91077
China,Policy_NoDAC,electricity,gas,gas (CC CCS),2005,4.01141
China,Policy_NoDAC,electricity,gas,gas (CC),2005,6.89694
China,Policy_NoDAC,electricity,gas,gas (steam/CT),2005,9.62275
China,Policy_NoDAC,electricity,geothermal,geothermal,2005,8.38051
China,Policy_NoDAC,electricity,nuclear,Gen_III,2005,9.00177
China,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2005,9.06118
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2005,4.77598
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2005,1.71515
China,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2005,9.5752
China,Policy_NoDAC,electricity,solar,CSP,2005,24.153
China,Policy_NoDAC,electricity,solar,CSP_storage,2005,19.7679
China,Policy_NoDAC,electricity,solar,PV,2005,12.0409
China,Policy_NoDAC,electricity,solar,PV_storage,2005,37.1922
China,Policy_NoDAC,electricity,wind,wind,2005,6.62557
China,Policy_NoDAC,electricity,wind,wind_offshore,2005,14.9957
China,Policy_NoDAC,electricity,wind,wind_storage,2005,21.7237
Taiwan,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2005,21.6486
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2005,15.0767
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC),2005,10.6652
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2005,11.9115
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv),2005,14.1082
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2005,11.3378
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC),2005,6.78304
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2005,9.62776
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul),2005,7.14218
Taiwan,Policy_NoDAC,electricity,gas,gas (CC CCS),2005,4.01141
Taiwan,Policy_NoDAC,electricity,gas,gas (CC),2005,4.85965
Taiwan,Policy_NoDAC,electricity,gas,gas (steam/CT),2005,6.68658
Taiwan,Policy_NoDAC,electricity,geothermal,geothermal,2005,7.54503
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_III,2005,9.00177
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2005,9.0426
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2005,4.77598
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2005,1.71515
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2005,9.15005
Taiwan,Policy_NoDAC,electricity,solar,CSP,2005,15.235
Taiwan,Policy_NoDAC,electricity,solar,CSP_storage,2005,15.2705
Taiwan,Policy_NoDAC,electricity,solar,PV,2005,14.4447
Taiwan,Policy_NoDAC,electricity,solar,PV_storage,2005,44.6183
Taiwan,Policy_NoDAC,electricity,wind,wind,2005,7.0028
Taiwan,Policy_NoDAC,electricity,wind,wind_offshore,2005,14.9916
Taiwan,Policy_NoDAC,electricity,wind,wind_storage,2005,23.7812
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2010,18.0938
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2010,15.0767
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),2010,10.6652
China,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2010,11.9115
China,Policy_NoDAC,electricity,biomass,biomass (conv),2010,14.3925
China,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2010,11.3378
China,Policy_NoDAC,electricity,coal,coal (IGCC),2010,6.78304
China,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2010,9.62776
China,Policy_NoDAC,electricity,coal,coal (conv pul),2010,6.90035
China,Policy_NoDAC,electricity,gas,gas (CC CCS),2010,4.01141
China,Policy_NoDAC,electricity,gas,gas (CC),2010,1.71515
China,Policy_NoDAC,electricity,gas,gas (steam/CT),2010,7.93315
China,Policy_NoDAC,electricity,geothermal,geothermal,2010,8.38235
China,Policy_NoDAC,electricity,nuclear,Gen_III,2010,9.00177
China,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2010,9.51145
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2010,4.77598
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2010,1.71515
China,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2010,17.3744
China,Policy_NoDAC,electricity,solar,CSP,2010,24.8412
China,Policy_NoDAC,electricity,solar,CSP_storage,2010,19.7679
China,Policy_NoDAC,electricity,solar,PV,2010,12.0413
China,Policy_NoDAC,electricity,solar,PV_storage,2010,37.1922
China,Policy_NoDAC,electricity,wind,wind,2010,6.89617
China,Policy_NoDAC,electricity,wind,wind_offshore,2010,15.0109
China,Policy_NoDAC,electricity,wind,wind_storage,2010,22.0003
Taiwan,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2010,21.8355
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2010,15.0767
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC),2010,10.6652
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2010,11.9115
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv),2010,14.2567
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2010,11.3378
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC),2010,6.78304
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2010,9.62776
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul),2010,7.45092
Taiwan,Policy_NoDAC,electricity,gas,gas (CC CCS),2010,4.01141
Taiwan,Policy_NoDAC,electricity,gas,gas (CC),2010,5.64896
Taiwan,Policy_NoDAC,electricity,gas,gas (steam/CT),2010,7.81867
Taiwan,Policy_NoDAC,electricity,geothermal,geothermal,2010,7.54503
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_III,2010,9.00177
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2010,9.49118
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2010,4.77598
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2010,1.71515
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2010,15.6523
Taiwan,Policy_NoDAC,electricity,solar,CSP,2010,15.235
Taiwan,Policy_NoDAC,electricity,solar,CSP_storage,2010,15.2705
Taiwan,Policy_NoDAC,electricity,solar,PV,2010,14.4453
Taiwan,Policy_NoDAC,electricity,solar,PV_storage,2010,44.6183
Taiwan,Policy_NoDAC,electricity,wind,wind,2010,7.30882
Taiwan,Policy_NoDAC,electricity,wind,wind_offshore,2010,15.0051
Taiwan,Policy_NoDAC,electricity,wind,wind_storage,2010,24.0942
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2015,18.0622
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2015,15.0767
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),2015,10.6652
China,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2015,11.9115
China,Policy_NoDAC,electricity,biomass,biomass (conv),2015,14.519
China,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2015,11.3378
China,Policy_NoDAC,electricity,coal,coal (IGCC),2015,6.78304
China,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2015,9.62776
China,Policy_NoDAC,electricity,coal,coal (conv pul),2015,7.02773
China,Policy_NoDAC,electricity,gas,gas (CC CCS),2015,4.01141
China,Policy_NoDAC,electricity,gas,gas (CC),2015,6.27045
China,Policy_NoDAC,electricity,gas,gas (steam/CT),2015,7.57693
China,Policy_NoDAC,electricity,geothermal,geothermal,2015,8.38288
China,Policy_NoDAC,electricity,nuclear,Gen_III,2015,9.00177
China,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2015,9.79073
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2015,4.77598
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2015,1.71515
China,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2015,19.2527
China,Policy_NoDAC,electricity,solar,CSP,2015,24.8437
China,Policy_NoDAC,electricity,solar,CSP_storage,2015,19.7679
China,Policy_NoDAC,electricity,solar,PV,2015,12.0438
China,Policy_NoDAC,electricity,solar,PV_storage,2015,37.1922
China,Policy_NoDAC,electricity,wind,wind,2015,7.18237
China,Policy_NoDAC,electricity,wind,wind_offshore,2015,15.033
China,Policy_NoDAC,electricity,wind,wind_storage,2015,22.293
Taiwan,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2015,21.8917
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2015,15.0767
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC),2015,10.6652
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2015,11.9115
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv),2015,16.5816
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2015,11.3378
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC),2015,6.78304
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2015,9.62776
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul),2015,7.47281
Taiwan,Policy_NoDAC,electricity,gas,gas (CC CCS),2015,4.01141
Taiwan,Policy_NoDAC,electricity,gas,gas (CC),2015,5.65529
Taiwan,Policy_NoDAC,electricity,gas,gas (steam/CT),2015,7.8282
Taiwan,Policy_NoDAC,electricity,geothermal,geothermal,2015,7.54503
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_III,2015,9.00177
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2015,9.76574
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2015,4.77598
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2015,1.71515
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2015,15.6181
Taiwan,Policy_NoDAC,electricity,solar,CSP,2015,15.235
Taiwan,Policy_NoDAC,electricity,solar,CSP_storage,2015,15.2705
Taiwan,Policy_NoDAC,electricity,solar,PV,2015,14.4472
Taiwan,Policy_NoDAC,electricity,solar,PV_storage,2015,44.6183
Taiwan,Policy_NoDAC,electricity,wind,wind,2015,7.42029
Taiwan,Policy_NoDAC,electricity,wind,wind_offshore,2015,15.0074
Taiwan,Policy_NoDAC,electricity,wind,wind_storage,2015,24.2094
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2020,14.4973
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2020,21.6612
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),2020,16.5544
China,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2020,11.4479
China,Policy_NoDAC,electricity,biomass,biomass (conv),2020,14.0508
China,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2020,12.7007
China,Policy_NoDAC,electricity,coal,coal (IGCC),2020,8.18949
China,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2020,9.49152
China,Policy_NoDAC,electricity,coal,coal (conv pul),2020,7.19225
China,Policy_NoDAC,electricity,gas,gas (CC CCS),2020,9.20632
China,Policy_NoDAC,electricity,gas,gas (CC),2020,6.16369
China,Policy_NoDAC,electricity,gas,gas (steam/CT),2020,8.74628
China,Policy_NoDAC,electricity,geothermal,geothermal,2020,10.3963
China,Policy_NoDAC,electricity,nuclear,Gen_III,2020,9.63596
China,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2020,9.8191
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2020,18.2987
China,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2020,12.678
China,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2020,18.8011
China,Policy_NoDAC,electricity,solar,CSP,2020,19.2861
China,Policy_NoDAC,electricity,solar,CSP_storage,2020,16.0072
China,Policy_NoDAC,electricity,solar,PV,2020,8.75611
China,Policy_NoDAC,electricity,solar,PV_storage,2020,30.0585
China,Policy_NoDAC,electricity,wind,wind,2020,6.66725
China,Policy_NoDAC,electricity,wind,wind_offshore,2020,13.1075
China,Policy_NoDAC,electricity,wind,wind_storage,2020,19.0953
Taiwan,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2020,17.0052
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2020,21.7373
Taiwan,Policy_NoDAC,electricity,biomass,biomass (IGCC),2020,16.293
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv CCS),2020,11.4479
Taiwan,Policy_NoDAC,electricity,biomass,biomass (conv),2020,13.9399
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC CCS),2020,13.1066
Taiwan,Policy_NoDAC,electricity,coal,coal (IGCC),2020,8.23768
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul CCS),2020,9.49152
Taiwan,Policy_NoDAC,electricity,coal,coal (conv pul),2020,7.24238
Taiwan,Policy_NoDAC,electricity,gas,gas (CC CCS),2020,8.38648
Taiwan,Policy_NoDAC,electricity,gas,gas (CC),2020,5.34435
Taiwan,Policy_NoDAC,electricity,gas,gas (steam/CT),2020,7.51865
Taiwan,Policy_NoDAC,electricity,geothermal,geothermal,2020,11.9858
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_III,2020,9.60994
Taiwan,Policy_NoDAC,electricity,nuclear,Gen_II_LWR,2020,9.79308
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC CCS),2020,18.4706
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (CC),2020,12.6555
Taiwan,Policy_NoDAC,electricity,refined liquids,refined liquids (steam/CT),2020,18.7847
Taiwan,Policy_NoDAC,electricity,solar,CSP,2020,12.1687
Taiwan,Policy_NoDAC,electricity,solar,CSP_storage,2020,12.3648
Taiwan,Policy_NoDAC,electricity,solar,PV,2020,10.5028
Taiwan,Policy_NoDAC,electricity,solar,PV_storage,2020,36.0603
Taiwan,Policy_NoDAC,electricity,wind,wind,2020,7.222
Taiwan,Policy_NoDAC,electricity,wind,wind_offshore,2020,12.843
Taiwan,Policy_NoDAC,electricity,wind,wind_storage,2020,21.042
China,Policy_NoDAC,elect_td_bld,rooftop_pv,rooftop_pv,2025,12.3321
China,Policy_NoDAC,electricity,biomass,biomass (IGCC CCS),2025,20.8183
China,Policy_NoDAC,electricity,biomass,biomass (IGCC),2025,16.2196
